global_batch,control_batch,arrow_task_batch,qa_task_batch,mem_canvas_batch,blue_line_direction_batch,gold_direction_batch,gold_proximity_batch,please_turn_batch,relposition_qa_batch,direction_names_batch,primary_solver_batch
69300,0.000565,0.001001,0.003083,0.007793,0.001159,0.001005,0.001007,0.002175,0.001004,0.000705,0.000138
69400,0.000574,0.000924,0.003083,0.006239,0.001150,0.001003,0.001003,0.002128,0.001009,0.000596,0.000142
69500,0.000573,0.000956,0.003085,0.006567,0.001153,0.001005,0.001002,0.002158,0.001003,0.000641,0.000136
69600,0.000614,0.001003,0.003086,0.006540,0.001142,0.001004,0.001006,0.002145,0.001006,0.000673,0.000139
69700,0.000593,0.000990,0.003086,0.007393,0.001149,0.001005,0.001001,0.002123,0.000999,0.000688,0.000139
69800,0.000617,0.000997,0.003081,0.007210,0.001138,0.001004,0.001005,0.002152,0.001003,0.000635,0.000144
69900,0.000615,0.000931,0.003080,0.006652,0.001141,0.001002,0.001002,0.002115,0.001006,0.000693,0.000141
70000,0.000620,0.001001,0.003078,0.007477,0.001149,0.001005,0.001006,0.002141,0.001003,0.000726,0.000131
70100,0.000563,0.001014,0.003080,0.006944,0.001148,0.001005,0.001003,0.002146,0.001006,0.000629,0.000141
70200,0.000613,0.001032,0.003086,0.006626,0.001138,0.001004,0.001002,0.002139,0.001011,0.000689,0.000138
70300,0.000578,0.000952,0.003081,0.006596,0.001146,0.001006,0.001003,0.002160,0.001003,0.000635,0.000137
70400,0.000606,0.000960,0.003087,0.007572,0.001147,0.001002,0.001003,0.002170,0.001003,0.000692,0.000135
70500,0.000566,0.000964,0.003085,0.007089,0.001172,0.001005,0.001002,0.002157,0.001005,0.000690,0.000136
70600,0.000587,0.000997,0.003083,0.006243,0.001140,0.001002,0.001000,0.002140,0.001002,0.000661,0.000139
70700,0.000600,0.001014,0.003086,0.007168,0.001146,0.001002,0.001002,0.002146,0.001005,0.000699,0.000137
70800,0.000610,0.000973,0.003084,0.007167,0.001141,0.001003,0.001005,0.002136,0.001003,0.000710,0.000139
70900,0.000569,0.000961,0.003084,0.007462,0.001136,0.001002,0.001004,0.002134,0.001001,0.000665,0.000139
71000,0.000597,0.000978,0.003080,0.006793,0.001144,0.001008,0.001005,0.002134,0.001001,0.000633,0.000140
71100,0.000600,0.001000,0.003081,0.006781,0.001139,0.001006,0.001004,0.002141,0.001002,0.000627,0.000142
71200,0.000601,0.000967,0.003085,0.006334,0.001151,0.001003,0.001005,0.002142,0.001007,0.000695,0.000135
71300,0.000576,0.000971,0.003084,0.006584,0.001153,0.001002,0.001007,0.002139,0.001006,0.000611,0.000136
71400,0.000582,0.001002,0.003082,0.006531,0.001135,0.001002,0.001001,0.002176,0.001002,0.000740,0.000141
71500,0.000580,0.001000,0.003085,0.006352,0.001167,0.001001,0.001005,0.002156,0.001004,0.000639,0.000137
71600,0.000579,0.000969,0.003091,0.006131,0.001142,0.001001,0.001003,0.002140,0.001004,0.000668,0.000141
71700,0.000604,0.000930,0.003080,0.006778,0.001140,0.001002,0.001004,0.002110,0.000998,0.000612,0.000138
71800,0.000594,0.000949,0.003079,0.006484,0.001141,0.001007,0.001005,0.002161,0.001003,0.000599,0.000136
71900,0.000576,0.000990,0.003084,0.006803,0.001147,0.001003,0.001004,0.002159,0.001007,0.000685,0.000136
72000,0.000598,0.001004,0.003088,0.005939,0.001151,0.001003,0.000998,0.002159,0.001002,0.000615,0.000139
72100,0.000569,0.000977,0.003084,0.006941,0.001138,0.001001,0.001001,0.002133,0.001004,0.000613,0.000136
72200,0.000598,0.000988,0.003085,0.007203,0.001149,0.001003,0.001002,0.002125,0.001001,0.000634,0.000139
72300,0.000625,0.000995,0.003083,0.006601,0.001148,0.001004,0.001003,0.002128,0.001004,0.000718,0.000140
72400,0.000589,0.000998,0.003079,0.007054,0.001147,0.001001,0.001002,0.002145,0.001000,0.000642,0.000139
72500,0.000582,0.001051,0.003081,0.006934,0.001141,0.001005,0.001006,0.002142,0.000998,0.000704,0.000136
72600,0.000598,0.000997,0.003082,0.007313,0.001143,0.001005,0.001021,0.002139,0.001004,0.000654,0.000137
72700,0.000585,0.001025,0.003087,0.006666,0.001139,0.001004,0.001003,0.002103,0.001000,0.000629,0.000135
72800,0.000587,0.000926,0.003081,0.007587,0.001146,0.001005,0.001002,0.002131,0.001004,0.000646,0.000138
72900,0.000589,0.000950,0.003082,0.006392,0.001134,0.001001,0.001005,0.002140,0.001000,0.000576,0.000137
73000,0.000606,0.001013,0.003079,0.007112,0.001139,0.001002,0.001003,0.002152,0.001009,0.000663,0.000135
73100,0.000606,0.000965,0.003083,0.007324,0.001142,0.001000,0.000999,0.002120,0.001002,0.000663,0.000136
73200,0.000575,0.000957,0.003082,0.006397,0.001140,0.001002,0.001002,0.002132,0.001005,0.000640,0.000140
73300,0.000585,0.001023,0.003085,0.006504,0.001144,0.001007,0.001009,0.002143,0.000999,0.000627,0.000136
73400,0.000601,0.000996,0.003085,0.007616,0.001152,0.001004,0.001004,0.002133,0.001000,0.000645,0.000136
73500,0.000583,0.001026,0.003079,0.006629,0.001143,0.001005,0.001005,0.002137,0.001005,0.000646,0.000138
73600,0.000592,0.001055,0.003084,0.006933,0.001148,0.001002,0.001000,0.002132,0.000997,0.000714,0.000140
73700,0.000604,0.000973,0.003080,0.006799,0.001155,0.001005,0.001005,0.002151,0.001003,0.000707,0.000137
73800,0.000584,0.001002,0.003084,0.006420,0.001129,0.001001,0.001003,0.002139,0.001003,0.000671,0.000135
73900,0.000593,0.000975,0.003084,0.006808,0.001142,0.001000,0.001004,0.002132,0.001002,0.000748,0.000134
74000,0.000614,0.001005,0.003081,0.006913,0.001140,0.001001,0.001003,0.002126,0.001000,0.000631,0.000138
74100,0.000583,0.001005,0.003086,0.007228,0.001137,0.001007,0.001005,0.002144,0.001006,0.000597,0.000138
74200,0.000597,0.000995,0.003079,0.006782,0.001159,0.001008,0.001006,0.002099,0.001003,0.000705,0.000139
74300,0.000583,0.001012,0.003084,0.006789,0.001140,0.001004,0.001003,0.002133,0.001002,0.000695,0.000137
74400,0.000600,0.000923,0.003084,0.007028,0.001150,0.001002,0.001004,0.002139,0.001005,0.000666,0.000134
74500,0.000589,0.000951,0.003086,0.007313,0.001141,0.001005,0.001004,0.002170,0.001006,0.000698,0.000131
74600,0.000600,0.000969,0.003085,0.006116,0.001142,0.001002,0.001000,0.002135,0.001002,0.000622,0.000136
74700,0.000584,0.001015,0.003085,0.006982,0.001138,0.001002,0.001004,0.002176,0.001004,0.000661,0.000137
74800,0.000589,0.000933,0.003080,0.006468,0.001134,0.001000,0.001000,0.002150,0.001002,0.000657,0.000134
74900,0.000593,0.000957,0.003087,0.006308,0.001146,0.001002,0.001002,0.002126,0.001004,0.000646,0.000140
75000,0.000589,0.000938,0.003079,0.007422,0.001154,0.001003,0.001003,0.002159,0.001008,0.000691,0.000143
75100,0.000576,0.000860,0.003078,0.006980,0.001138,0.001002,0.001003,0.002150,0.001003,0.000632,0.000139
75200,0.000601,0.001018,0.003084,0.007271,0.001152,0.001006,0.001009,0.002131,0.001002,0.000636,0.000140
75300,0.000546,0.000923,0.003083,0.006644,0.001140,0.001003,0.001003,0.002153,0.001002,0.000671,0.000138
75400,0.000584,0.000953,0.003082,0.006965,0.001154,0.001003,0.001002,0.002138,0.001004,0.000666,0.000138
75500,0.000584,0.000986,0.003081,0.006603,0.001148,0.001002,0.001002,0.002092,0.001004,0.000605,0.000137
75600,0.000587,0.000950,0.003083,0.006441,0.001149,0.001004,0.001004,0.002112,0.001012,0.000707,0.000132
75700,0.000593,0.000962,0.003086,0.007047,0.001145,0.001006,0.001003,0.002157,0.001003,0.000645,0.000142
75800,0.000595,0.000960,0.003083,0.006476,0.001151,0.001003,0.001003,0.002140,0.001002,0.000698,0.000136
75900,0.000594,0.000994,0.003083,0.005829,0.001146,0.001003,0.001002,0.002124,0.000999,0.000693,0.000137
76000,0.000613,0.000995,0.003080,0.007325,0.001149,0.001004,0.001004,0.002169,0.001003,0.000657,0.000137
76100,0.000586,0.000989,0.003083,0.006533,0.001132,0.001002,0.001003,0.002157,0.001003,0.000641,0.000136
76200,0.000604,0.001035,0.003079,0.007003,0.001144,0.001006,0.001003,0.002105,0.001002,0.000751,0.000141
76300,0.000593,0.001019,0.003080,0.006760,0.001138,0.001003,0.001001,0.002142,0.001003,0.000669,0.000135
76400,0.000577,0.001000,0.003084,0.006510,0.001141,0.001001,0.001002,0.002157,0.001002,0.000665,0.000140
76500,0.000583,0.000964,0.003082,0.007113,0.001155,0.001000,0.001000,0.002141,0.001014,0.000632,0.000136
76600,0.000605,0.000958,0.003079,0.005952,0.001144,0.001001,0.001004,0.002136,0.001004,0.000690,0.000142
76700,0.000636,0.001065,0.003083,0.007002,0.001166,0.001006,0.001004,0.002157,0.001007,0.000666,0.000137
76800,0.000591,0.000964,0.003082,0.006612,0.001155,0.001004,0.001005,0.002164,0.001001,0.000667,0.000136
76900,0.000587,0.001003,0.003079,0.007218,0.001141,0.001004,0.001004,0.002130,0.001003,0.000611,0.000140
77000,0.000579,0.000932,0.003085,0.007935,0.001149,0.001006,0.001005,0.002151,0.001000,0.000624,0.000139
77100,0.000599,0.001042,0.003086,0.007027,0.001138,0.001001,0.001005,0.002189,0.001006,0.000734,0.000134
77200,0.000582,0.000979,0.003081,0.006792,0.001142,0.001004,0.001003,0.002087,0.001003,0.000622,0.000132
77300,0.000597,0.000970,0.003082,0.006444,0.001150,0.001001,0.000998,0.002152,0.001006,0.000658,0.000136
77400,0.000575,0.001102,0.003078,0.006239,0.001146,0.001006,0.001003,0.002180,0.001000,0.000690,0.000136
77500,0.000611,0.000997,0.003084,0.006106,0.001142,0.001004,0.001003,0.002108,0.001003,0.000621,0.000138
77600,0.000576,0.000900,0.003081,0.007677,0.001151,0.001004,0.001001,0.002187,0.001004,0.000573,0.000142
77700,0.000593,0.000970,0.003084,0.005872,0.001147,0.001006,0.001005,0.002129,0.001003,0.000741,0.000136
77800,0.000625,0.000916,0.003092,0.006260,0.001147,0.001005,0.001004,0.002162,0.001001,0.000690,0.000138
77900,0.000578,0.000937,0.003082,0.006784,0.001146,0.001000,0.001004,0.002173,0.001001,0.000539,0.000135
78000,0.000600,0.000972,0.003082,0.006068,0.001143,0.001002,0.001000,0.002138,0.000999,0.000715,0.000137
78100,0.000608,0.001010,0.003080,0.006664,0.001145,0.001000,0.001003,0.002099,0.001003,0.000597,0.000137
78200,0.000581,0.001005,0.003086,0.006516,0.001154,0.001005,0.001005,0.002153,0.001003,0.000606,0.000135
78300,0.000593,0.001014,0.003083,0.007143,0.001131,0.001004,0.001004,0.002125,0.001004,0.000657,0.000138
78400,0.000601,0.000946,0.003081,0.006223,0.001146,0.001003,0.001002,0.002155,0.001001,0.000682,0.000133
78500,0.000597,0.000978,0.003082,0.006645,0.001136,0.001005,0.001007,0.002110,0.001003,0.000717,0.000138
78600,0.000577,0.000988,0.003084,0.006288,0.001146,0.001003,0.001002,0.002126,0.001010,0.000663,0.000138
78700,0.000603,0.000978,0.003081,0.006479,0.001144,0.001005,0.001005,0.002135,0.001006,0.000636,0.000134
78800,0.000603,0.000979,0.003083,0.005932,0.001136,0.001003,0.001002,0.002131,0.001004,0.000618,0.000136
78900,0.000611,0.000941,0.003083,0.006604,0.001140,0.001006,0.001005,0.002135,0.001002,0.000619,0.000140
79000,0.000579,0.000943,0.003088,0.006800,0.001144,0.001000,0.001000,0.002132,0.001005,0.000659,0.000137
79100,0.000582,0.001013,0.003077,0.007315,0.001170,0.001005,0.001001,0.002145,0.001002,0.000679,0.000141
79200,0.000540,0.000991,0.003079,0.006910,0.001148,0.001006,0.001007,0.002141,0.001004,0.000730,0.000138
79300,0.000593,0.000980,0.003084,0.007533,0.001145,0.001004,0.001004,0.002141,0.001005,0.000584,0.000132
79400,0.000591,0.000981,0.003091,0.005621,0.001147,0.001004,0.001003,0.002182,0.001005,0.000713,0.000142
79500,0.000593,0.000964,0.003084,0.006250,0.001137,0.001000,0.001001,0.002166,0.001004,0.000630,0.000134
79600,0.000588,0.000976,0.003084,0.007298,0.001147,0.001006,0.001003,0.002156,0.001002,0.000664,0.000142
79700,0.000569,0.000954,0.003084,0.006954,0.001136,0.001002,0.001003,0.002130,0.001006,0.000670,0.000141
79800,0.000589,0.001041,0.003080,0.006782,0.001149,0.000999,0.001003,0.002129,0.001002,0.000687,0.000137
79900,0.000575,0.001025,0.003077,0.006669,0.001136,0.001004,0.001006,0.002149,0.001001,0.000708,0.000138
80000,0.000604,0.000991,0.003080,0.006650,0.001149,0.001002,0.001004,0.002117,0.001001,0.000603,0.000136
80100,0.000609,0.001142,0.003086,0.006960,0.001141,0.001000,0.001004,0.002149,0.001002,0.000595,0.000140
80200,0.000602,0.001014,0.003081,0.006453,0.001142,0.001003,0.001001,0.002165,0.001001,0.000744,0.000137
80300,0.000599,0.000981,0.003076,0.006775,0.001144,0.001000,0.001004,0.002174,0.001001,0.000667,0.000139
80400,0.000566,0.000955,0.003082,0.007076,0.001151,0.001003,0.001003,0.002134,0.000999,0.000694,0.000137
80500,0.000578,0.000979,0.003083,0.006944,0.001131,0.001001,0.001000,0.002105,0.001000,0.000693,0.000134
80600,0.000619,0.000960,0.003089,0.006362,0.001135,0.001003,0.001004,0.002127,0.001002,0.000667,0.000139
80700,0.000558,0.001011,0.003079,0.007717,0.001145,0.001006,0.001005,0.002158,0.001000,0.000701,0.000137
80800,0.000605,0.001012,0.003083,0.006767,0.001138,0.001004,0.001003,0.002133,0.001003,0.000653,0.000132
80900,0.000584,0.000970,0.003079,0.006905,0.001113,0.001004,0.001005,0.002169,0.001000,0.000665,0.000141
81000,0.000595,0.000970,0.003084,0.007448,0.001144,0.001000,0.001002,0.002155,0.001001,0.000676,0.000140
81100,0.000585,0.000986,0.003080,0.007978,0.001156,0.001004,0.001005,0.002155,0.001001,0.000632,0.000131
81200,0.000568,0.001015,0.003082,0.006950,0.001138,0.001001,0.001001,0.002098,0.000998,0.000651,0.000137
81300,0.000579,0.000969,0.003089,0.007143,0.001144,0.001004,0.001000,0.002154,0.001001,0.000607,0.000144
81400,0.000575,0.001028,0.003079,0.007338,0.001150,0.001002,0.001004,0.002116,0.000999,0.000655,0.000135
81500,0.000602,0.001054,0.003085,0.006786,0.001138,0.001004,0.001005,0.002153,0.001008,0.000588,0.000142
81600,0.000592,0.001044,0.003081,0.005827,0.001152,0.001008,0.001009,0.002132,0.001000,0.000636,0.000138
81700,0.000580,0.000943,0.003079,0.007286,0.001145,0.001004,0.001002,0.002134,0.001002,0.000648,0.000136
81800,0.000597,0.001001,0.003086,0.007319,0.001133,0.001001,0.001004,0.002154,inf,0.000649,0.000138
81900,0.000577,0.001049,0.003083,0.008045,0.001158,0.001004,0.001004,0.002158,0.001005,0.000656,0.000136
82000,0.000590,0.001041,0.003082,0.006778,0.001135,0.001001,0.000999,0.002109,0.001006,0.000670,0.000136
82100,0.000576,0.000921,0.003081,0.007375,0.001142,0.001004,0.001001,0.002132,0.001007,0.000679,0.000141
82200,0.000610,0.000976,0.003080,0.006033,0.001143,0.001002,0.000998,0.002139,0.001005,0.000626,0.000140
82300,0.000592,0.001007,0.003085,0.006603,0.001144,0.001002,0.001001,0.002119,0.001002,0.000661,0.000137
82400,0.000582,0.000981,0.003083,0.007060,0.001139,0.001002,0.001007,0.002126,0.001005,0.000693,0.000136
82500,0.000574,0.000901,0.003079,0.006917,0.001126,0.001000,0.001000,0.002139,0.001000,0.000650,0.000138
82600,0.000571,0.001012,0.003083,0.007310,0.001147,0.001005,0.001006,0.002130,0.001003,0.000683,0.000138
82700,0.000618,0.001000,0.003087,0.006806,0.001148,0.000999,0.001004,0.002153,0.001001,0.000665,0.000136
82800,0.000604,0.000950,0.003078,0.006191,0.001146,0.001003,0.001000,0.002132,0.001004,0.000655,0.000137
82900,0.000622,0.001018,0.003083,0.006366,0.001153,0.001006,0.001006,0.002176,0.001010,0.000740,0.000139
83000,0.000584,0.000974,0.003082,0.007242,0.001133,0.001001,0.001000,0.002133,0.001005,0.000689,0.000141
83100,0.000579,0.001011,0.003085,0.006787,0.001149,0.001005,0.001006,0.002144,0.001002,0.000696,0.000131
83200,0.000582,0.000960,0.003082,0.006655,0.001137,0.001001,0.001003,0.002091,0.001003,0.000663,0.000141
83300,0.000628,0.001021,0.003086,0.007270,0.001137,0.001004,0.001003,0.002131,0.001002,0.000642,0.000134
83400,0.000567,0.000999,0.003078,0.007232,0.001151,0.001004,0.001005,0.002116,0.001003,0.000682,0.000141
83500,0.000589,0.000930,0.003083,0.006895,0.001154,0.001004,0.001002,0.002166,0.001002,0.000672,0.000141
83600,0.000575,0.000955,0.003078,0.006897,0.001150,0.001006,0.001004,0.002147,0.001005,0.000545,0.000137
83700,0.000607,0.000966,0.003084,0.007285,0.001144,0.001001,0.001003,0.002142,0.000998,0.000645,0.000136
83800,0.000568,0.001016,0.003087,0.006661,0.001137,0.001000,0.001001,0.002158,0.001004,0.000654,0.000141
83900,0.000590,0.000976,0.003084,0.006291,0.001146,0.001001,0.001004,0.002109,0.001011,0.000617,0.000137
84000,0.000584,0.000969,0.003080,0.006356,0.001145,0.001002,0.001002,0.002160,0.001005,0.000651,0.000141
84100,0.000594,0.001094,0.003082,0.006434,0.001147,0.001005,0.001006,0.002133,0.001006,0.000719,0.000142
84200,0.000603,0.000949,0.003080,0.007079,0.001140,0.001001,0.001001,0.002152,0.001004,0.000706,0.000135
84300,0.000597,0.000940,0.003088,0.006790,0.001148,0.001003,0.001003,0.002149,0.001007,0.000635,0.000136
84400,0.000579,0.000951,0.003085,0.006374,0.001142,0.001004,0.001005,0.002078,0.001004,0.000682,0.000130
84500,0.000580,0.000957,0.003083,0.006807,0.001147,0.001001,0.001002,0.002165,0.001003,0.000623,0.000140
84600,0.000600,0.001027,0.003085,0.006940,0.001144,0.001003,0.001003,0.002138,0.001003,0.000703,0.000138
84700,0.000590,0.001016,0.003079,0.006507,0.001140,0.000998,0.001001,0.002169,0.000999,0.000677,0.000137
84800,0.000582,0.000958,0.003079,0.006921,0.001141,0.001003,0.001005,0.002139,0.001001,0.000623,0.000140
84900,0.000594,0.001080,0.003080,0.006282,0.001152,0.001003,0.001002,0.002133,0.001006,0.000681,0.000139
85000,0.000575,0.001026,0.003084,0.006646,0.001149,0.001000,0.001001,0.002119,0.001005,0.000689,0.000139
85100,0.000564,0.001004,0.003082,0.006000,0.001138,0.001004,0.001003,0.002177,0.001007,0.000664,0.000134
85200,0.000585,0.000937,0.003087,0.006993,0.001128,0.001004,0.001003,0.002166,0.001003,0.000726,0.000134
85300,0.000610,0.000981,0.003085,0.007187,0.001143,0.001002,0.001002,0.002159,0.001000,0.000686,0.000135
85400,0.000584,0.001026,0.003081,0.006964,0.001124,0.001002,0.001000,0.002122,0.000992,0.000607,0.000137
85500,0.000593,0.001052,0.003083,0.007456,0.001143,0.001001,0.001004,0.002170,0.001002,0.000717,0.000139
85600,0.000620,0.000942,0.003087,0.006573,0.001143,0.001004,0.001005,0.002141,0.001001,0.000699,0.000137
85700,0.000599,0.000978,0.003082,0.007778,0.001141,0.001003,0.001004,0.002139,0.001005,0.000611,0.000136
85800,0.000588,0.000944,0.003081,0.007111,0.001149,0.001000,0.001002,0.002167,0.001001,0.000660,0.000139
85900,0.000576,0.000967,0.003079,0.006427,0.001144,0.001006,0.001006,0.002119,0.001007,0.000681,0.000139
86000,0.000585,0.000979,0.003082,0.007272,0.001142,0.001000,0.001004,0.002160,0.001008,0.000614,0.000135
86100,0.000599,0.000999,0.003081,0.007146,0.001146,0.001005,0.001002,0.002162,0.001005,0.000687,0.000137
86200,0.000581,0.001042,0.003084,0.006651,0.001138,0.001000,0.001000,0.002139,0.001003,0.000677,0.000142
86300,0.000588,0.001026,0.003085,0.005855,0.001137,0.001002,0.001004,0.002123,0.001001,0.000661,0.000141
86400,0.000610,0.000936,0.003083,0.006399,0.001147,0.001001,0.001005,0.002173,0.001004,0.000656,0.000135
86500,0.000581,0.001021,0.003079,0.006774,0.001128,0.001004,0.001001,0.002141,0.001003,0.000633,0.000139
86600,0.000581,0.000978,0.003078,0.007573,0.001149,0.001006,0.001004,0.002211,0.001000,0.000662,0.000134
86700,0.000596,0.000969,0.003082,0.007129,0.001143,0.001001,0.001002,0.002140,0.001003,0.000646,0.000137
86800,0.000602,0.001033,0.003087,0.006213,0.001137,0.001002,0.001005,0.002129,0.001003,0.000624,0.000135
86900,0.000590,0.001005,0.003083,0.006890,0.001140,0.001002,0.001000,0.002159,0.000997,0.000701,0.000138
87000,0.000581,0.000962,0.003084,0.006391,0.001135,0.001003,0.001002,0.002143,0.001003,0.000619,0.000138
87100,0.000572,0.000957,0.003080,0.006779,0.001143,0.001002,0.001004,0.002126,0.001005,0.000623,0.000134
87200,0.000575,0.001022,0.003080,0.007115,0.001141,0.001001,0.001002,0.002147,0.001005,0.000646,0.000141
87300,0.000613,0.000995,0.003079,0.006944,0.001155,0.001004,0.001002,0.002146,0.001004,0.000681,0.000133
87400,0.000599,0.000943,0.003081,0.006481,0.001140,0.001004,0.001006,0.002127,0.001000,0.000693,0.000139
87500,0.000584,0.001028,0.003084,0.007232,0.001136,0.001005,0.001004,0.002166,0.001001,0.000650,0.000134
87600,0.000577,0.000998,0.003083,0.006448,0.001140,0.001002,0.001004,0.002146,0.001000,0.000648,0.000135
87700,0.000590,0.000951,0.003081,0.005563,0.001150,0.001002,0.001001,0.002167,0.001003,0.000644,0.000139
87800,0.000605,0.000920,0.003082,0.006657,0.001146,0.001004,0.001002,0.002176,0.001009,0.000633,0.000139
87900,0.000566,0.000937,0.003081,0.007431,0.001152,0.000999,0.001001,0.002157,0.001000,0.000632,0.000134
88000,0.000586,0.001019,0.003087,0.006531,0.001148,0.001005,0.000999,0.002131,0.000994,0.000748,0.000138
88100,0.000595,0.001002,0.003082,0.006578,0.001150,0.001004,0.001003,0.002152,0.000999,0.000682,0.000136
88200,0.000595,0.000962,0.003085,0.007119,0.001143,0.001002,0.001003,0.002147,0.000998,0.000587,0.000136
88300,0.000591,0.000992,0.003081,0.006623,0.001148,0.001006,0.001003,0.002150,0.001005,0.000703,0.000135
88400,0.000593,0.001061,0.003082,0.006546,0.001149,0.001001,0.001001,0.002146,0.000997,0.000663,0.000135
88500,0.000558,0.000991,0.003081,0.007341,0.001140,0.001006,0.001006,0.002153,0.001003,0.000627,0.000134
88600,0.000553,0.000927,0.003079,0.007456,0.001138,0.001000,0.001001,0.002128,0.000999,0.000625,0.000143
88700,0.000574,0.000923,0.003087,0.006624,0.001129,0.001000,0.001000,0.002141,0.001011,0.000614,0.000133
88800,0.000573,0.000921,0.003084,0.007517,0.001151,0.001002,0.001005,0.002170,0.001004,0.000680,0.000141
88900,0.000607,0.001063,0.003087,0.007407,0.001139,0.001007,0.001003,0.002156,0.001006,0.000637,0.000136
89000,0.000568,0.000958,0.003077,0.006632,0.001143,0.001005,0.001004,0.002156,0.001001,0.000653,0.000138
89100,0.000585,0.000982,0.003081,0.005776,0.001138,0.001004,0.001003,0.002160,0.001002,0.000597,0.000132
89200,0.000602,0.000939,0.003079,0.006313,0.001148,0.001000,0.001005,0.002132,0.001005,0.000714,0.000143
89300,0.000554,0.001062,0.003084,0.006797,0.001147,0.001004,0.001002,0.002134,0.001002,0.000684,0.000135
89400,0.000600,0.001006,0.003085,0.007132,0.001138,0.001001,0.000999,0.002165,0.001006,0.000608,0.000132
89500,0.000560,0.000973,0.003082,0.006632,0.001148,0.001003,0.001004,0.002121,0.001007,0.000658,0.000138
89600,0.000607,0.000983,0.003082,0.006311,0.001128,0.001003,0.001001,0.002143,0.001002,0.000638,0.000136
89700,0.000598,0.000948,0.003082,0.006658,0.001134,0.000997,0.001003,0.002092,0.001003,0.000634,0.000133
89800,0.000593,0.000972,0.003081,0.007516,0.001147,0.001005,0.001004,0.002130,0.001006,0.000587,0.000139
89900,0.000568,0.001004,0.003080,0.006975,0.001137,0.001003,0.001002,0.002127,0.001000,0.000613,0.000139
90000,0.000581,0.000949,0.003080,0.007567,0.001145,0.001004,0.001005,0.002117,0.001002,0.000618,0.000137
90100,0.000579,0.000932,0.003087,0.006638,0.001137,0.001005,0.001002,0.002142,0.001003,0.000623,0.000132
90200,0.000603,0.000977,0.003082,0.007092,0.001140,0.001001,0.001002,0.002146,0.001002,0.000611,0.000135
90300,0.000579,0.000962,0.003080,0.006950,0.001137,0.001005,0.001002,0.002135,0.001006,0.000654,0.000138
90400,0.000597,0.000967,0.003082,0.006643,0.001147,0.001002,0.001003,0.002162,0.001003,0.000638,0.000139
90500,0.000589,0.000999,0.003085,0.006127,0.001150,0.001002,0.001004,0.002144,0.001000,0.000726,0.000137
90600,0.000599,0.000960,0.003081,0.006886,0.001141,0.001002,0.001006,0.002129,0.001007,0.000726,0.000139
90700,0.000629,0.000951,0.003084,0.006223,0.001146,0.001002,0.001003,0.002177,0.001004,0.000623,0.000140
90800,0.000560,0.000948,0.003076,0.006681,0.001158,0.001002,0.001002,0.002142,0.001004,0.000644,0.000136
90900,0.000577,0.000898,0.003084,0.007175,0.001142,0.001001,0.001003,0.002147,0.001006,0.000715,0.000139
91000,0.000588,0.001005,0.003079,0.006651,0.001154,0.001004,0.001004,0.002167,0.001001,0.000729,0.000140
91100,0.000599,0.000958,0.003084,0.006939,0.001142,0.001003,0.001003,0.002143,0.001006,0.000705,0.000139
91200,0.000620,0.001012,0.003086,0.006775,0.001136,0.001000,0.001000,0.002154,0.001004,0.000689,0.000135
91300,0.000592,0.000959,0.003075,0.007490,0.001137,0.001003,0.001001,0.002153,0.001003,0.000623,0.000142
91400,0.000558,0.000921,0.003081,0.006780,0.001143,0.001002,0.001000,0.002139,0.000998,0.000623,0.000139
91500,0.000597,0.001010,0.003083,0.006477,0.001141,0.001004,0.001005,0.002150,0.001006,0.000690,0.000134
91600,0.000628,0.000981,0.003081,0.006443,0.001139,0.001001,0.001001,0.002125,0.000996,0.000604,0.000139
91700,0.000600,0.000989,0.003084,0.006776,0.001141,0.001004,0.001004,0.002135,0.001005,0.000674,0.000141
91800,0.000591,0.000918,0.003082,0.006311,0.001139,0.001003,0.001005,0.002118,0.001000,0.000636,0.000133
91900,0.000595,0.001008,0.003088,0.006301,0.001142,0.001000,0.001004,0.002147,0.001008,0.000663,0.000140
92000,0.000567,0.001006,0.003080,0.006777,0.001148,0.001003,0.001004,0.002156,0.000999,0.000637,0.000140
92100,0.000580,0.000987,0.003083,0.006960,0.001143,0.001000,0.000998,0.002137,0.001001,0.000593,0.000137
92200,0.000582,0.001029,0.003077,0.007438,0.001147,0.001003,0.001005,0.002153,0.001004,0.000711,0.000132
92300,0.000583,0.000928,0.003080,0.007075,0.001158,0.001006,0.001003,0.002149,0.001001,0.000594,0.000133
92400,0.000597,0.000972,0.003086,0.006270,0.001142,0.001000,0.001002,0.002154,0.001010,0.000678,0.000134
92500,0.000579,0.000995,0.003078,0.006478,0.001133,0.001003,0.001002,0.002113,0.001003,0.000665,0.000144
92600,0.000603,0.000938,0.003091,0.007443,0.001141,0.001003,0.001001,0.002152,0.001000,0.000660,0.000133
92700,0.000593,0.000952,0.003077,0.006968,0.001154,0.001002,0.001000,0.002148,0.001002,0.000705,0.000138
92800,0.000575,0.000996,0.003084,0.006651,0.001142,0.000999,0.001000,0.002131,0.000998,0.000515,0.000137
92900,0.000634,0.000999,0.003082,0.007123,0.001131,0.001002,0.001002,0.002122,0.001004,0.000703,0.000136
93000,0.000613,0.000911,0.003086,0.006128,0.001138,0.001008,0.001008,0.002122,0.001004,0.000666,0.000138
93100,0.000578,0.000991,0.003081,0.007026,0.001141,0.001003,0.001001,0.002119,0.001001,0.000624,0.000135
